OBJECTID,neighborhood,Response Month,Response Day,Response Year,citationIssued,policePrecinct,citationCnt
70869,Downtown West,03,23,2018,YES,1,1
70874,Near - North,03,23,2018,YES,4,1
70883,Downtown West,03,23,2018,YES,1,1
70884,Downtown West,03,23,2018,YES,1,1
70885,Downtown West,03,23,2018,YES,1,1
70887,Marcy Holmes,03,23,2018,YES,2,1
70901,Central,03,23,2018,YES,3,1
70906,Audubon Park,03,23,2018,YES,2,1
70907,Holland,03,23,2018,YES,2,1
70912,Whittier,03,23,2018,YES,5,1
70923,Beltrami,03,23,2018,YES,2,1
70933,Whittier,03,23,2018,YES,5,1
70936,Audubon Park,03,23,2018,YES,2,1
70941,Sheridan,03,23,2018,YES,2,1
70962,East Phillips,03,23,2018,YES,3,1
70963,Downtown West,03,23,2018,YES,1,1
70965,Lyndale,03,23,2018,YES,5,1
70971,Hiawatha,03,23,2018,YES,3,1
70978,Marcy Holmes,03,23,2018,YES,2,1
70979,Hiawatha,03,23,2018,YES,3,1
70981,Hiawatha,03,23,2018,YES,3,1
70989,Whittier,03,23,2018,YES,5,1
70995,Lyndale,03,24,2018,YES,5,1
71007,Downtown West,03,24,2018,YES,1,1
71010,Nicollet Island - East Bank,03,24,2018,YES,2,1
71012,Marcy Holmes,03,24,2018,YES,2,1
71013,Marcy Holmes,03,24,2018,YES,2,1
71034,Beltrami,03,24,2018,YES,2,1
71040,Jordan,03,24,2018,YES,4,1
71050,Bottineau,03,24,2018,YES,2,1
71052,Lyndale,03,24,2018,YES,5,1
71065,Downtown West,03,24,2018,YES,1,1
71068,Whittier,03,24,2018,YES,5,1
71072,Downtown West,03,24,2018,YES,1,1
71073,Hiawatha,03,24,2018,YES,3,1
71077,Cooper,03,24,2018,YES,3,1
71079,Cooper,03,24,2018,YES,3,1
71080,Cooper,03,24,2018,YES,3,1
71081,Longfellow,03,24,2018,YES,3,1
71084,Downtown West,03,24,2018,YES,1,1
71085,Audubon Park,03,24,2018,YES,2,1
71086,Downtown West,03,24,2018,YES,1,1
71092,Downtown West,03,24,2018,YES,1,1
71093,Marcy Holmes,03,24,2018,YES,2,1
71094,Corcoran,03,24,2018,YES,3,1
71099,Audubon Park,03,24,2018,YES,2,1
71105,St. Anthony West,03,24,2018,YES,2,1
71114,Lind - Bohanon,03,24,2018,YES,4,1
71120,St. Anthony West,03,24,2018,YES,2,1
71129,Windom Park,03,25,2018,YES,2,1
71144,Downtown West,03,25,2018,YES,1,1
71146,Downtown West,03,25,2018,YES,1,1
71163,Jordan,03,25,2018,YES,4,1
71168,Bottineau,03,25,2018,YES,2,1
71172,Midtown Phillips,03,25,2018,YES,3,1
71176,Central,03,25,2018,YES,3,1
71178,Whittier,03,25,2018,YES,5,1
71188,Holland,03,25,2018,YES,2,1
71193,East Isles,03,25,2018,YES,5,1
71202,Holland,03,25,2018,YES,2,1
71211,Marcy Holmes,03,25,2018,YES,2,1
71213,Cooper,03,25,2018,YES,3,1
71216,Cooper,03,25,2018,YES,3,1
71217,Downtown West,03,25,2018,YES,1,1
71218,Cooper,03,25,2018,YES,3,1
71222,Hiawatha,03,25,2018,YES,3,1
71230,Hawthorne,03,25,2018,YES,4,1
71233,Sheridan,03,25,2018,YES,2,1
71236,Nicollet Island - East Bank,03,25,2018,YES,2,1
71246,North Loop,03,25,2018,YES,1,1
71252,Downtown West,03,25,2018,YES,1,1
71253,Downtown West,03,26,2018,YES,1,1
71265,Downtown West,03,26,2018,YES,1,1
71266,Marcy Holmes,03,26,2018,YES,2,1
71268,Marcy Holmes,03,26,2018,YES,2,1
71275,Downtown West,03,26,2018,YES,1,1
71283,Beltrami,03,26,2018,YES,2,1
71289,Unknown,03,26,2018,YES,,1
71292,Downtown West,03,26,2018,YES,1,1
71322,Whittier,03,26,2018,YES,5,1
71323,Downtown West,03,26,2018,YES,1,1
71335,Willard - Hay,03,26,2018,YES,4,1
71340,Whittier,03,26,2018,YES,5,1
71356,Lyndale,03,26,2018,YES,5,1
71357,Lyndale,03,26,2018,YES,5,1
71371,Downtown West,03,26,2018,YES,1,1
71375,Jordan,03,26,2018,YES,4,1
71400,Whittier,03,27,2018,YES,5,1
71401,Beltrami,03,27,2018,YES,2,1
71403,Beltrami,03,27,2018,YES,2,1
71404,Beltrami,03,27,2018,YES,2,1
71405,Lyndale,03,27,2018,YES,5,1
71406,Beltrami,03,27,2018,YES,2,1
71416,Folwell,03,27,2018,YES,4,1
71417,Sheridan,03,27,2018,YES,2,1
71419,Near - North,03,27,2018,YES,4,1
71427,Hawthorne,03,27,2018,YES,4,1
71432,Midtown Phillips,03,27,2018,YES,3,1
71434,Central,03,27,2018,YES,3,1
71436,Midtown Phillips,03,27,2018,YES,3,1
71439,Near - North,03,27,2018,YES,4,1
71446,Folwell,03,27,2018,YES,4,1
71453,Willard - Hay,03,27,2018,YES,4,1
71454,Downtown West,03,27,2018,YES,1,1
71455,Holland,03,27,2018,YES,2,1
71458,Near - North,03,27,2018,YES,4,1
71461,Jordan,03,27,2018,YES,4,1
71462,Columbia Park,03,27,2018,YES,2,1
71491,Jordan,03,27,2018,YES,4,1
71509,Sumner - Glenwood,03,27,2018,YES,4,1
71513,Marcy Holmes,03,27,2018,YES,2,1
71516,Willard - Hay,03,27,2018,YES,4,1
71521,Willard - Hay,03,27,2018,YES,4,1
71538,Willard - Hay,03,27,2018,YES,4,1
71542,Holland,03,27,2018,YES,2,1
71545,Sheridan,03,28,2018,YES,2,1
71547,Prospect Park - East River Road,03,28,2018,YES,2,1
71562,Logan Park,03,28,2018,YES,2,1
71570,Sheridan,03,28,2018,YES,2,1
71580,Downtown West,03,28,2018,YES,1,1
71585,Bottineau,03,28,2018,YES,2,1
71595,Whittier,03,28,2018,YES,5,1
71597,Steven's Square - Loring Heights,03,28,2018,YES,5,1
71602,Whittier,03,28,2018,YES,5,1
71608,Jordan,03,28,2018,YES,4,1
71611,Central,03,28,2018,YES,3,1
71614,Near - North,03,28,2018,YES,4,1
71619,McKinley,03,28,2018,YES,4,1
71622,Hawthorne,03,28,2018,YES,4,1
71628,Jordan,03,28,2018,YES,4,1
71629,Hawthorne,03,28,2018,YES,4,1
71662,Lowry Hill East,03,28,2018,YES,5,1
71674,Jordan,03,28,2018,YES,4,1
71681,Downtown West,03,28,2018,YES,1,1
71684,Sheridan,03,28,2018,YES,2,1
71708,Bottineau,03,29,2018,YES,2,1
71711,Downtown West,03,29,2018,YES,1,1
71731,Lyndale,03,29,2018,YES,5,1
71742,Hawthorne,03,29,2018,YES,4,1
71744,Lyndale,03,29,2018,YES,5,1
71745,Phillips West,03,29,2018,YES,3,1
71747,Folwell,03,29,2018,YES,4,1
71750,Jordan,03,29,2018,YES,4,1
71751,East Phillips,03,29,2018,YES,3,1
71752,Downtown West,03,29,2018,YES,1,1
71755,Nicollet Island - East Bank,03,29,2018,YES,2,1
71759,Folwell,03,29,2018,YES,4,1
71762,Nicollet Island - East Bank,03,29,2018,YES,2,1
71763,Nicollet Island - East Bank,03,29,2018,YES,2,1
71767,Nicollet Island - East Bank,03,29,2018,YES,2,1
71768,Whittier,03,29,2018,YES,5,1
71769,Nicollet Island - East Bank,03,29,2018,YES,2,1
71773,McKinley,03,29,2018,YES,4,1
71779,Steven's Square - Loring Heights,03,29,2018,YES,5,1
71785,Downtown West,03,29,2018,YES,1,1
71788,Downtown West,03,29,2018,YES,1,1
71789,Northeast Park,03,29,2018,YES,2,1
71792,Downtown West,03,29,2018,YES,1,1
71793,Downtown West,03,29,2018,YES,1,1
71795,Lyndale,03,29,2018,YES,5,1
71796,Loring Park,03,29,2018,YES,1,1
71803,Downtown West,03,29,2018,YES,1,1
71808,Columbia Park,03,29,2018,YES,2,1
71811,Downtown West,03,29,2018,YES,1,1
71813,Cedar - Isles - Dean,03,29,2018,YES,5,1
71814,Jordan,03,29,2018,YES,4,1
71815,Cedar Riverside,03,29,2018,YES,1,1
71818,Marcy Holmes,03,29,2018,YES,2,1
71823,Northeast Park,03,29,2018,YES,2,1
71824,Holland,03,29,2018,YES,2,1
71826,Mid - City Industrial,03,29,2018,YES,2,1
71830,Logan Park,03,29,2018,YES,2,1
71832,Logan Park,03,29,2018,YES,2,1
71835,Waite Park,03,29,2018,YES,2,1
71837,Audubon Park,03,29,2018,YES,2,1
71839,Audubon Park,03,29,2018,YES,2,1
71840,Victory,03,29,2018,YES,4,1
71844,Hawthorne,03,29,2018,YES,4,1
71845,Audubon Park,03,29,2018,YES,2,1
71849,Marcy Holmes,03,29,2018,YES,2,1
71865,North Loop,03,29,2018,YES,1,1
71870,Willard - Hay,03,29,2018,YES,4,1
71877,Marcy Holmes,03,30,2018,YES,2,1
71891,Sheridan,03,30,2018,YES,2,1
71899,Near - North,03,30,2018,YES,4,1
71909,Marcy Holmes,03,30,2018,YES,2,1
71913,Marcy Holmes,03,30,2018,YES,2,1
71916,Marcy Holmes,03,30,2018,YES,2,1
71930,Marcy Holmes,03,30,2018,YES,2,1
71931,Nicollet Island - East Bank,03,30,2018,YES,2,1
71933,Nicollet Island - East Bank,03,30,2018,YES,2,1
71936,Nicollet Island - East Bank,03,30,2018,YES,2,1
71938,Nicollet Island - East Bank,03,30,2018,YES,2,1
71939,Nicollet Island - East Bank,03,30,2018,YES,2,1
71945,Downtown West,03,30,2018,YES,1,1
71947,Near - North,03,30,2018,YES,4,1
71955,Downtown West,03,30,2018,YES,1,1
71958,Downtown West,03,30,2018,YES,1,1
71965,Lyndale,03,30,2018,YES,5,1
71966,Audubon Park,03,30,2018,YES,2,1
71972,Hawthorne,03,30,2018,YES,4,1
71985,Hawthorne,03,30,2018,YES,4,1
71986,Whittier,03,30,2018,YES,5,1
71989,Lyndale,03,30,2018,YES,5,1
71992,Mid - City Industrial,03,30,2018,YES,2,1
72014,Downtown West,03,30,2018,YES,1,1
72017,Downtown West,03,30,2018,YES,1,1
72040,Lyndale,03,31,2018,YES,5,1
72049,Steven's Square - Loring Heights,03,31,2018,YES,5,1
72060,Lyndale,03,31,2018,YES,5,1
72061,Unknown,03,31,2018,YES,,1
72067,Midtown Phillips,03,31,2018,YES,3,1
72068,Lyndale,03,31,2018,YES,5,1
72069,Lowry Hill East,03,31,2018,YES,5,1
72073,Midtown Phillips,03,31,2018,YES,3,1
72074,Lyndale,03,31,2018,YES,5,1
72076,Midtown Phillips,03,31,2018,YES,3,1
72078,Jordan,03,31,2018,YES,4,1
72082,Jordan,03,31,2018,YES,4,1
72087,Hawthorne,03,31,2018,YES,4,1
72088,Whittier,03,31,2018,YES,5,1
72090,Near - North,03,31,2018,YES,4,1
72092,Hawthorne,03,31,2018,YES,4,1
72100,Whittier,03,31,2018,YES,5,1
72102,Lyndale,03,31,2018,YES,5,1
72104,Near - North,03,31,2018,YES,4,1
72109,Downtown West,03,31,2018,YES,1,1
72116,Hiawatha,03,31,2018,YES,3,1
72120,Hiawatha,03,31,2018,YES,3,1
72121,Hiawatha,03,31,2018,YES,3,1
72122,Downtown West,03,31,2018,YES,1,1
72126,Hawthorne,03,31,2018,YES,4,1
72129,Longfellow,03,31,2018,YES,3,1
72134,Marcy Holmes,03,31,2018,YES,2,1
72136,Marcy Holmes,03,31,2018,YES,2,1
72140,Marcy Holmes,03,31,2018,YES,2,1
72144,Marcy Holmes,03,31,2018,YES,2,1
72148,Tangletown,03,31,2018,YES,5,1
72154,Lowry Hill East,03,31,2018,YES,5,1
72155,Marcy Holmes,03,31,2018,YES,2,1
72157,Nicollet Island - East Bank,03,31,2018,YES,2,1
72163,East Phillips,04,01,2018,YES,3,1
72164,Downtown West,04,01,2018,YES,1,1
72166,Downtown West,04,01,2018,YES,1,1
72171,North Loop,04,01,2018,YES,1,1
72174,North Loop,04,01,2018,YES,1,1
72176,Nicollet Island - East Bank,04,01,2018,YES,2,1
72180,Nicollet Island - East Bank,04,01,2018,YES,2,1
72183,Nicollet Island - East Bank,04,01,2018,YES,2,1
72205,Standish,04,01,2018,YES,3,1
72207,Marcy Holmes,04,01,2018,YES,2,1
72208,Lowry Hill,04,01,2018,YES,5,1
72209,Marcy Holmes,04,01,2018,YES,2,1
72210,Marcy Holmes,04,01,2018,YES,2,1
72212,Marcy Holmes,04,01,2018,YES,2,1
72216,Nicollet Island - East Bank,04,01,2018,YES,2,1
72217,Nicollet Island - East Bank,04,01,2018,YES,2,1
72218,Nicollet Island - East Bank,04,01,2018,YES,2,1
72221,Steven's Square - Loring Heights,04,01,2018,YES,5,1
72222,Central,04,01,2018,YES,3,1
72224,Whittier,04,01,2018,YES,5,1
72239,Whittier,04,01,2018,YES,5,1
72241,Northeast Park,04,01,2018,YES,2,1
72250,Holland,04,01,2018,YES,2,1
72260,Folwell,04,01,2018,YES,4,1
72270,Hawthorne,04,01,2018,YES,4,1
72277,Windom Park,04,02,2018,YES,2,1
72283,Sheridan,04,02,2018,YES,2,1
72287,Hawthorne,04,02,2018,YES,4,1
72292,Jordan,04,02,2018,YES,4,1
72301,Whittier,04,02,2018,YES,5,1
72305,Prospect Park - East River Road,04,02,2018,YES,2,1
72307,Lyndale,04,02,2018,YES,5,1
72312,Como,04,02,2018,YES,2,1
72323,Lyndale,04,02,2018,YES,5,1
72326,Cooper,04,02,2018,YES,3,1
72333,Marcy Holmes,04,02,2018,YES,2,1
72334,Lyndale,04,02,2018,YES,5,1
72349,Folwell,04,02,2018,YES,4,1
72351,Downtown West,04,02,2018,YES,1,1
72352,Loring Park,04,02,2018,YES,1,1
72355,Lyndale,04,02,2018,YES,5,1
72360,Elliot Park,04,02,2018,YES,1,1
72361,Near - North,04,02,2018,YES,4,1
72362,Downtown West,04,02,2018,YES,1,1
72366,Lyndale,04,02,2018,YES,5,1
72368,Lyndale,04,02,2018,YES,5,1
72369,Steven's Square - Loring Heights,04,02,2018,YES,5,1
72370,Midtown Phillips,04,02,2018,YES,3,1
72372,Hawthorne,04,02,2018,YES,4,1
72374,Webber - Camden,04,02,2018,YES,4,1
72375,North Loop,04,02,2018,YES,1,1
72376,Hawthorne,04,02,2018,YES,4,1
72378,North Loop,04,02,2018,YES,1,1
72379,Hawthorne,04,02,2018,YES,4,1
72380,Downtown West,04,02,2018,YES,1,1
72381,Downtown West,04,02,2018,YES,1,1
72382,Willard - Hay,04,02,2018,YES,4,1
72384,Lowry Hill East,04,02,2018,YES,5,1
72389,Lowry Hill East,04,02,2018,YES,5,1
72391,CARAG,04,02,2018,YES,5,1
72394,Phillips West,04,02,2018,YES,3,1
72407,Holland,04,02,2018,YES,2,1
72409,Downtown West,04,02,2018,YES,1,1
72413,East Phillips,04,03,2018,YES,3,1
72416,Marcy Holmes,04,03,2018,YES,2,1
72423,St. Anthony West,04,03,2018,YES,2,1
72429,Downtown West,04,03,2018,YES,1,1
72431,East Phillips,04,03,2018,YES,3,1
72434,Bottineau,04,03,2018,YES,2,1
72444,Downtown West,04,03,2018,YES,1,1
72447,Webber - Camden,04,03,2018,YES,4,1
72457,North Loop,04,03,2018,YES,1,1
72458,Downtown West,04,03,2018,YES,1,1
72461,Downtown West,04,03,2018,YES,1,1
72485,Whittier,04,03,2018,YES,5,1
72494,King Field,04,03,2018,YES,5,1
72521,Downtown West,04,04,2018,YES,1,1
72528,Near - North,04,04,2018,YES,4,1
72529,Downtown West,04,04,2018,YES,1,1
72531,Hawthorne,04,04,2018,YES,4,1
72532,Downtown West,04,04,2018,YES,1,1
72533,Near - North,04,04,2018,YES,4,1
72536,Downtown West,04,04,2018,YES,1,1
72538,Willard - Hay,04,04,2018,YES,4,1
72539,Downtown West,04,04,2018,YES,1,1
72546,Hawthorne,04,04,2018,YES,4,1
72578,Waite Park,04,04,2018,YES,2,1
72589,Near - North,04,04,2018,YES,4,1
72596,Near - North,04,04,2018,YES,4,1
72634,Bottineau,04,04,2018,YES,2,1
72655,Marshall Terrace,04,05,2018,YES,2,1
72660,St. Anthony West,04,05,2018,YES,2,1
72673,Nicollet Island - East Bank,04,05,2018,YES,2,1
72674,Nicollet Island - East Bank,04,05,2018,YES,2,1
72684,Nicollet Island - East Bank,04,05,2018,YES,2,1
72687,Nicollet Island - East Bank,04,05,2018,YES,2,1
72690,Nicollet Island - East Bank,04,05,2018,YES,2,1
72691,Nicollet Island - East Bank,04,05,2018,YES,2,1
72695,Near - North,04,05,2018,YES,4,1
72699,Audubon Park,04,05,2018,YES,2,1
72713,Whittier,04,05,2018,YES,5,1
72716,Near - North,04,05,2018,YES,4,1
72717,Near - North,04,05,2018,YES,4,1
72724,Loring Park,04,05,2018,YES,1,1
72734,Tangletown,04,05,2018,YES,5,1
72747,Downtown West,04,05,2018,YES,1,1
72761,CARAG,04,05,2018,YES,5,1
72774,Downtown East,04,05,2018,YES,1,1
72792,Holland,04,05,2018,YES,2,1
72810,Bottineau,04,06,2018,YES,2,1
72817,Bottineau,04,06,2018,YES,2,1
72826,Nicollet Island - East Bank,04,06,2018,YES,2,1
72827,Nicollet Island - East Bank,04,06,2018,YES,2,1
72828,Nicollet Island - East Bank,04,06,2018,YES,2,1
72829,Nicollet Island - East Bank,04,06,2018,YES,2,1
72835,Windom Park,04,06,2018,YES,2,1
72841,Downtown West,04,06,2018,YES,1,1
72845,Lyndale,04,06,2018,YES,5,1
72846,Downtown West,04,06,2018,YES,1,1
72856,Downtown West,04,06,2018,YES,1,1
72865,Audubon Park,04,06,2018,YES,2,1
72866,Folwell,04,06,2018,YES,4,1
72868,Downtown West,04,06,2018,YES,1,1
72881,St. Anthony West,04,06,2018,YES,2,1
72885,Whittier,04,06,2018,YES,5,1
72886,Phillips West,04,06,2018,YES,3,1
72888,North Loop,04,06,2018,YES,1,1
72895,North Loop,04,06,2018,YES,1,1
72897,North Loop,04,06,2018,YES,1,1
72901,Nicollet Island - East Bank,04,06,2018,YES,2,1
72909,Whittier,04,06,2018,YES,5,1
72912,Downtown West,04,06,2018,YES,1,1
72923,East Phillips,04,06,2018,YES,3,1
72924,Victory,04,06,2018,YES,4,1
72926,Windom,04,06,2018,YES,5,1
72928,Victory,04,06,2018,YES,4,1
72952,Hawthorne,04,06,2018,YES,4,1
72970,Downtown West,04,07,2018,YES,1,1
72982,Seward,04,07,2018,YES,3,1
72987,Bottineau,04,07,2018,YES,2,1
72999,St. Anthony East,04,07,2018,YES,2,1
73009,Whittier,04,07,2018,YES,5,1
73010,Whittier,04,07,2018,YES,5,1
73014,Powderhorn Park,04,07,2018,YES,3,1
73035,Armatage,04,07,2018,YES,5,1
73039,Jordan,04,07,2018,YES,4,1
73051,McKinley,04,07,2018,YES,4,1
73052,Lowry Hill East,04,07,2018,YES,5,1
73059,Holland,04,07,2018,YES,2,1
73060,Loring Park,04,07,2018,YES,1,1
73097,Loring Park,04,07,2018,YES,1,1
73101,Downtown West,04,08,2018,YES,1,1
73106,Columbia Park,04,08,2018,YES,2,1
73115,Downtown West,04,08,2018,YES,1,1
73134,Marshall Terrace,04,08,2018,YES,2,1
73142,Audubon Park,04,08,2018,YES,2,1
73144,Audubon Park,04,08,2018,YES,2,1
73145,Audubon Park,04,08,2018,YES,2,1
73149,Holland,04,08,2018,YES,2,1
73152,Logan Park,04,08,2018,YES,2,1
73153,Nicollet Island - East Bank,04,08,2018,YES,2,1
73156,Nicollet Island - East Bank,04,08,2018,YES,2,1
73157,Nicollet Island - East Bank,04,08,2018,YES,2,1
73160,Steven's Square - Loring Heights,04,08,2018,YES,5,1
73166,Whittier,04,08,2018,YES,5,1
73173,Near - North,04,08,2018,YES,4,1
73174,Lynnhurst,04,08,2018,YES,5,1
73175,Downtown West,04,08,2018,YES,1,1
73178,Elliot Park,04,08,2018,YES,1,1
73192,Downtown West,04,08,2018,YES,1,1
73207,Marcy Holmes,04,08,2018,YES,2,1
73211,Mid - City Industrial,04,09,2018,YES,2,1
73219,Loring Park,04,09,2018,YES,1,1
73220,Lowry Hill East,04,09,2018,YES,5,1
73245,McKinley,04,09,2018,YES,4,1
73246,Windom Park,04,09,2018,YES,2,1
73251,Holland,04,09,2018,YES,2,1
73254,Phillips West,04,09,2018,YES,3,1
73255,Near - North,04,09,2018,YES,4,1
73261,Whittier,04,09,2018,YES,5,1
73263,Sheridan,04,09,2018,YES,2,1
73267,Logan Park,04,09,2018,YES,2,1
73269,Hawthorne,04,09,2018,YES,4,1
73273,Logan Park,04,09,2018,YES,2,1
73277,Holland,04,09,2018,YES,2,1
73278,Near - North,04,09,2018,YES,4,1
73281,Central,04,09,2018,YES,3,1
73283,Downtown West,04,09,2018,YES,1,1
73286,Downtown West,04,09,2018,YES,1,1
73295,Holland,04,09,2018,YES,2,1
73303,Audubon Park,04,09,2018,YES,2,1
73305,Waite Park,04,09,2018,YES,2,1
73308,Holland,04,09,2018,YES,2,1
73317,Windom Park,04,09,2018,YES,2,1
73323,Windom Park,04,09,2018,YES,2,1
73329,Harrison,04,09,2018,YES,4,1
73338,Whittier,04,09,2018,YES,5,1
73342,Victory,04,09,2018,YES,4,1
73346,Victory,04,09,2018,YES,4,1
73348,East Phillips,04,09,2018,YES,3,1
73365,Audubon Park,04,09,2018,YES,2,1
73372,Downtown West,04,10,2018,YES,1,1
73378,Willard - Hay,04,10,2018,YES,4,1
73381,Windom,04,10,2018,YES,5,1
73382,Hawthorne,04,10,2018,YES,4,1
73386,Folwell,04,10,2018,YES,4,1
73396,Jordan,04,10,2018,YES,4,1
73397,Audubon Park,04,10,2018,YES,2,1
73408,Downtown West,04,10,2018,YES,1,1
73410,McKinley,04,10,2018,YES,4,1
73412,McKinley,04,10,2018,YES,4,1
73416,Columbia Park,04,10,2018,YES,2,1
73419,Willard - Hay,04,10,2018,YES,4,1
73429,Columbia Park,04,10,2018,YES,2,1
73464,Victory,04,10,2018,YES,4,1
73480,Near - North,04,10,2018,YES,4,1
73496,North Loop,04,11,2018,YES,1,1
73516,Lowry Hill East,04,11,2018,YES,5,1
73518,St. Anthony East,04,11,2018,YES,2,1
73523,Powderhorn Park,04,11,2018,YES,3,1
73543,Midtown Phillips,04,11,2018,YES,3,1
73551,Whittier,04,11,2018,YES,5,1
73552,Ventura Village,04,11,2018,YES,3,1
73556,Sheridan,04,11,2018,YES,2,1
73568,Holland,04,11,2018,YES,2,1
73570,Marshall Terrace,04,11,2018,YES,2,1
73575,Downtown West,04,11,2018,YES,1,1
73578,Downtown West,04,11,2018,YES,1,1
73580,Downtown West,04,11,2018,YES,1,1
73581,Downtown West,04,11,2018,YES,1,1
73583,Sheridan,04,11,2018,YES,2,1
73587,North Loop,04,11,2018,YES,1,1
73588,St. Anthony West,04,11,2018,YES,2,1
73591,Marcy Holmes,04,11,2018,YES,2,1
73594,Como,04,11,2018,YES,2,1
73598,Como,04,11,2018,YES,2,1
73601,Beltrami,04,11,2018,YES,2,1
73604,Downtown West,04,11,2018,YES,1,1
73613,Elliot Park,04,11,2018,YES,1,1
73619,Whittier,04,11,2018,YES,5,1
73634,Lowry Hill East,04,11,2018,YES,5,1
73635,Downtown West,04,11,2018,YES,1,1
73642,Whittier,04,12,2018,YES,5,1
73643,Central,04,12,2018,YES,3,1
73671,Sheridan,04,12,2018,YES,2,1
73678,Audubon Park,04,12,2018,YES,2,1
73685,St. Anthony West,04,12,2018,YES,2,1
73687,King Field,04,12,2018,YES,5,1
73690,Jordan,04,12,2018,YES,4,1
73693,Lyndale,04,12,2018,YES,5,1
73694,Jordan,04,12,2018,YES,4,1
73699,St. Anthony West,04,12,2018,YES,2,1
73704,St. Anthony West,04,12,2018,YES,2,1
73709,Logan Park,04,12,2018,YES,2,1
73710,Sheridan,04,12,2018,YES,2,1
73725,Windom Park,04,12,2018,YES,2,1
73726,Hawthorne,04,12,2018,YES,4,1
73734,McKinley,04,12,2018,YES,4,1
73749,Lyndale,04,12,2018,YES,5,1
73757,Holland,04,12,2018,YES,2,1
73759,Jordan,04,12,2018,YES,4,1
73766,Holland,04,12,2018,YES,2,1
73773,Whittier,04,12,2018,YES,5,1
73782,Harrison,04,12,2018,YES,4,1
73785,Willard - Hay,04,12,2018,YES,4,1
73797,Downtown West,04,12,2018,YES,1,1
73800,Willard - Hay,04,12,2018,YES,4,1
73813,Willard - Hay,04,12,2018,YES,4,1
73828,King Field,04,12,2018,YES,5,1
73845,Steven's Square - Loring Heights,04,13,2018,YES,5,1
73848,Holland,04,13,2018,YES,2,1
73851,Lowry Hill East,04,13,2018,YES,5,1
73868,Wenonah,04,13,2018,YES,3,1
73883,Hawthorne,04,13,2018,YES,4,1
73893,Northeast Park,04,13,2018,YES,2,1
73894,Nicollet Island - East Bank,04,13,2018,YES,2,1
73895,Nicollet Island - East Bank,04,13,2018,YES,2,1
73897,Beltrami,04,13,2018,YES,2,1
73898,Downtown West,04,13,2018,YES,1,1
73900,Downtown West,04,13,2018,YES,1,1
73901,Downtown West,04,13,2018,YES,1,1
73906,Nicollet Island - East Bank,04,13,2018,YES,2,1
73907,Downtown West,04,13,2018,YES,1,1
73909,Downtown West,04,13,2018,YES,1,1
73913,Nicollet Island - East Bank,04,13,2018,YES,2,1
73919,Downtown West,04,13,2018,YES,1,1
73920,North Loop,04,13,2018,YES,1,1
73922,Downtown West,04,13,2018,YES,1,1
73923,Downtown West,04,13,2018,YES,1,1
73931,Loring Park,04,13,2018,YES,1,1
73934,Marcy Holmes,04,13,2018,YES,2,1
73938,Howe,04,13,2018,YES,3,1
73942,Bancroft,04,13,2018,YES,3,1
73948,Nicollet Island - East Bank,04,13,2018,YES,2,1
73960,Loring Park,04,13,2018,YES,1,1
73974,Downtown East,04,14,2018,YES,1,1
73979,Marcy Holmes,04,14,2018,YES,2,1
73984,Marcy Holmes,04,14,2018,YES,2,1
73987,Downtown East,04,14,2018,YES,1,1
73990,Marcy Holmes,04,14,2018,YES,2,1
73995,Downtown West,04,14,2018,YES,1,1
74012,Downtown West,04,14,2018,YES,1,1
74014,St. Anthony East,04,14,2018,YES,2,1
74015,Downtown West,04,14,2018,YES,1,1
74020,Downtown West,04,14,2018,YES,1,1
74023,North Loop,04,14,2018,YES,1,1
74036,Downtown West,04,15,2018,YES,1,1
74037,Downtown West,04,15,2018,YES,1,1
74040,Cedar Riverside,04,15,2018,YES,1,1
74042,Beltrami,04,15,2018,YES,2,1
74044,Prospect Park - East River Road,04,15,2018,YES,2,1
74045,Central,04,15,2018,YES,3,1
74063,Near - North,04,15,2018,YES,4,1
74065,Downtown West,04,15,2018,YES,1,1
74066,Downtown West,04,15,2018,YES,1,1
74072,Downtown West,04,15,2018,YES,1,1
74078,Marcy Holmes,04,15,2018,YES,2,1
74080,Steven's Square - Loring Heights,04,15,2018,YES,5,1
74101,Hawthorne,04,16,2018,YES,4,1
74104,Willard - Hay,04,16,2018,YES,4,1
74108,Hawthorne,04,16,2018,YES,4,1
74109,Near - North,04,16,2018,YES,4,1
74111,Hawthorne,04,16,2018,YES,4,1
74114,Hawthorne,04,16,2018,YES,4,1
74121,Elliot Park,04,16,2018,YES,1,1
74140,Downtown West,04,16,2018,YES,1,1
74141,Whittier,04,16,2018,YES,5,1
74143,Downtown West,04,16,2018,YES,1,1
74161,Webber - Camden,04,16,2018,YES,4,1
74163,Willard - Hay,04,16,2018,YES,4,1
74166,Downtown West,04,16,2018,YES,1,1
74171,Lind - Bohanon,04,16,2018,YES,4,1
74178,Sheridan,04,17,2018,YES,2,1
74194,Whittier,04,17,2018,YES,5,1
74201,Lyndale,04,17,2018,YES,5,1
74215,Ventura Village,04,17,2018,YES,3,1
74216,Unknown,04,17,2018,YES,,1
74218,Unknown,04,17,2018,YES,,1
74220,Phillips West,04,17,2018,YES,3,1
74223,East Isles,04,17,2018,YES,5,1
74229,Seward,04,17,2018,YES,3,1
74246,Lowry Hill East,04,17,2018,YES,5,1
74265,Seward,04,17,2018,YES,3,1
74276,Steven's Square - Loring Heights,04,17,2018,YES,5,1
74279,Windom,04,17,2018,YES,5,1
